"graph_type" "ms_sc" "n" "seed" "est_method" "FP" "FN" "TP" "TN" "F1"
"ER" 3 30000 1 "GIJOE_Holm" 0 810 222 38968 0.354066985645933
"ER" 3 30000 1 "GIJOE_FDR" 22 578 454 38946 0.602122015915119
"ER" 3 30000 1 "Nlasso_JOE(AND)" 22 592 440 38946 0.589022757697456
"ER" 3 30000 1 "Nlasso_JOE(OR)" 232 486 546 38736 0.603314917127072
"ER" 3 30000 2 "GIJOE_Bonf" 0 822 210 38968 0.33816425120773
"ER" 3 30000 2 "GIJOE_Holm" 0 822 210 38968 0.33816425120773
"ER" 3 30000 2 "GIJOE_FDR" 12 586 446 38956 0.598657718120805
"ER" 3 30000 2 "Nlasso_JOE(AND)" 26 586 446 38942 0.593085106382979
"ER" 3 30000 2 "Nlasso_JOE(OR)" 214 474 558 38754 0.618625277161863
"ER" 3 30000 3 "GIJOE_Bonf" 0 820 212 38968 0.340836012861736
"ER" 3 30000 3 "GIJOE_Holm" 0 820 212 38968 0.340836012861736
"ER" 3 30000 3 "GIJOE_FDR" 20 586 446 38948 0.595460614152203
"ER" 3 30000 3 "Nlasso_JOE(AND)" 26 594 438 38942 0.585561497326203
"ER" 3 30000 3 "Nlasso_JOE(OR)" 198 474 558 38770 0.624161073825503
"ER" 3 30000 4 "GIJOE_Bonf" 0 804 228 38968 0.361904761904762
"ER" 3 30000 4 "GIJOE_Holm" 0 804 228 38968 0.361904761904762
"ER" 3 30000 4 "GIJOE_FDR" 20 608 424 38948 0.574525745257453
"ER" 3 30000 4 "Nlasso_JOE(AND)" 26 620 412 38942 0.560544217687075
"ER" 3 30000 4 "Nlasso_JOE(OR)" 194 480 552 38774 0.620922384701912
"ER" 3 30000 5 "GIJOE_Bonf" 0 822 210 38968 0.33816425120773
"ER" 3 30000 5 "GIJOE_Holm" 0 822 210 38968 0.33816425120773
"ER" 3 30000 5 "GIJOE_FDR" 12 574 458 38956 0.609853528628495
"ER" 3 30000 5 "Nlasso_JOE(AND)" 26 590 442 38942 0.589333333333333
"ER" 3 30000 5 "Nlasso_JOE(OR)" 190 490 542 38778 0.614512471655329
"ER" 3 30000 6 "GIJOE_Bonf" 0 808 224 38968 0.356687898089172
"ER" 3 30000 6 "GIJOE_Holm" 0 808 224 38968 0.356687898089172
"ER" 3 30000 6 "GIJOE_FDR" 24 560 472 38944 0.617801047120419
"ER" 3 30000 6 "Nlasso_JOE(AND)" 22 578 454 38946 0.602122015915119
"ER" 3 30000 6 "Nlasso_JOE(OR)" 178 468 564 38790 0.635851183765502
"ER" 3 30000 7 "GIJOE_Bonf" 0 822 210 38968 0.33816425120773
"ER" 3 30000 7 "GIJOE_Holm" 0 822 210 38968 0.33816425120773
"ER" 3 30000 7 "GIJOE_FDR" 16 558 474 38952 0.622864651773982
"ER" 3 30000 7 "Nlasso_JOE(AND)" 18 590 442 38950 0.592493297587131
"ER" 3 30000 7 "Nlasso_JOE(OR)" 202 470 562 38766 0.625835189309577
"ER" 3 30000 8 "GIJOE_Bonf" 0 802 230 38968 0.364500792393027
"ER" 3 30000 8 "GIJOE_Holm" 0 802 230 38968 0.364500792393027
"ER" 3 30000 8 "GIJOE_FDR" 14 588 444 38954 0.595973154362416
"ER" 3 30000 8 "Nlasso_JOE(AND)" 16 592 440 38952 0.591397849462366
"ER" 3 30000 8 "Nlasso_JOE(OR)" 214 480 552 38754 0.614015572858732
"ER" 3 30000 9 "GIJOE_Bonf" 0 816 216 38968 0.346153846153846
"ER" 3 30000 9 "GIJOE_Holm" 0 816 216 38968 0.346153846153846
"ER" 3 30000 9 "GIJOE_FDR" 12 592 440 38956 0.592991913746631
"ER" 3 30000 9 "Nlasso_JOE(AND)" 28 606 426 38940 0.573351278600269
"ER" 3 30000 9 "Nlasso_JOE(OR)" 186 474 558 38782 0.628378378378378
"ER" 3 30000 10 "GIJOE_Bonf" 0 810 222 38968 0.354066985645933
"ER" 3 30000 10 "GIJOE_Holm" 0 810 222 38968 0.354066985645933
"ER" 3 30000 10 "GIJOE_FDR" 8 582 450 38960 0.604026845637584
"ER" 3 30000 10 "Nlasso_JOE(AND)" 30 600 432 38938 0.578313253012048
"ER" 3 30000 10 "Nlasso_JOE(OR)" 218 480 552 38750 0.612652608213097
"ER" 3 30000 11 "GIJOE_Bonf" 2 828 204 38966 0.329563812600969
"ER" 3 30000 11 "GIJOE_Holm" 2 828 204 38966 0.329563812600969
"ER" 3 30000 11 "GIJOE_FDR" 6 580 452 38962 0.606711409395973
"ER" 3 30000 11 "Nlasso_JOE(AND)" 28 586 446 38940 0.592297476759628
"ER" 3 30000 11 "Nlasso_JOE(OR)" 208 482 550 38760 0.614525139664804
"ER" 3 30000 12 "GIJOE_Bonf" 0 818 214 38968 0.343499197431782
"ER" 3 30000 12 "GIJOE_Holm" 0 818 214 38968 0.343499197431782
"ER" 3 30000 12 "GIJOE_FDR" 14 586 446 38954 0.597855227882037
"ER" 3 30000 12 "Nlasso_JOE(AND)" 30 594 438 38938 0.584
"ER" 3 30000 12 "Nlasso_JOE(OR)" 206 474 558 38762 0.621380846325167
"ER" 3 30000 13 "GIJOE_Bonf" 0 818 214 38968 0.343499197431782
"ER" 3 30000 13 "GIJOE_Holm" 0 818 214 38968 0.343499197431782
"ER" 3 30000 13 "GIJOE_FDR" 14 572 460 38954 0.610889774236388
"ER" 3 30000 13 "Nlasso_JOE(AND)" 34 594 438 38934 0.582446808510638
"ER" 3 30000 13 "Nlasso_JOE(OR)" 184 480 552 38784 0.624434389140271
"ER" 3 30000 14 "GIJOE_Bonf" 0 818 214 38968 0.343499197431782
"ER" 3 30000 14 "GIJOE_Holm" 0 818 214 38968 0.343499197431782
"ER" 3 30000 14 "GIJOE_FDR" 18 566 466 38950 0.614775725593668
"ER" 3 30000 14 "Nlasso_JOE(AND)" 26 588 444 38942 0.59121171770972
"ER" 3 30000 14 "Nlasso_JOE(OR)" 170 482 550 38798 0.627853881278539
"ER" 3 30000 15 "GIJOE_Bonf" 0 776 256 38968 0.397515527950311
"ER" 3 30000 15 "GIJOE_Holm" 0 776 256 38968 0.397515527950311
"ER" 3 30000 15 "GIJOE_FDR" 10 574 458 38958 0.610666666666667
"ER" 3 30000 15 "Nlasso_JOE(AND)" 32 580 452 38936 0.596306068601583
"ER" 3 30000 15 "Nlasso_JOE(OR)" 190 472 560 38778 0.628507295173962
"ER" 3 30000 16 "GIJOE_Bonf" 0 816 216 38968 0.346153846153846
"ER" 3 30000 16 "GIJOE_Holm" 0 816 216 38968 0.346153846153846
"ER" 3 30000 16 "GIJOE_FDR" 6 588 444 38962 0.59919028340081
"ER" 3 30000 16 "Nlasso_JOE(AND)" 30 594 438 38938 0.584
"ER" 3 30000 16 "Nlasso_JOE(OR)" 218 478 554 38750 0.614190687361419
"ER" 3 30000 17 "GIJOE_Bonf" 0 824 208 38968 0.335483870967742
"ER" 3 30000 17 "GIJOE_Holm" 0 824 208 38968 0.335483870967742
"ER" 3 30000 17 "GIJOE_FDR" 12 594 438 38956 0.591093117408907
"ER" 3 30000 17 "Nlasso_JOE(AND)" 26 590 442 38942 0.589333333333333
"ER" 3 30000 17 "Nlasso_JOE(OR)" 212 484 548 38756 0.611607142857143
"ER" 3 30000 18 "GIJOE_Bonf" 0 798 234 38968 0.369668246445498
"ER" 3 30000 18 "GIJOE_Holm" 0 798 234 38968 0.369668246445498
"ER" 3 30000 18 "GIJOE_FDR" 8 572 460 38960 0.613333333333333
"ER" 3 30000 18 "Nlasso_JOE(AND)" 30 574 458 38938 0.602631578947368
"ER" 3 30000 18 "Nlasso_JOE(OR)" 194 464 568 38774 0.633221850613155
"ER" 3 30000 19 "GIJOE_Bonf" 0 816 216 38968 0.346153846153846
"ER" 3 30000 19 "GIJOE_Holm" 0 816 216 38968 0.346153846153846
"ER" 3 30000 19 "GIJOE_FDR" 8 564 468 38960 0.620689655172414
"ER" 3 30000 19 "Nlasso_JOE(AND)" 14 588 444 38954 0.595973154362416
"ER" 3 30000 19 "Nlasso_JOE(OR)" 220 472 560 38748 0.618101545253863
"ER" 3 30000 20 "GIJOE_Bonf" 0 822 210 38968 0.33816425120773
"ER" 3 30000 20 "GIJOE_Holm" 0 822 210 38968 0.33816425120773
"ER" 3 30000 20 "GIJOE_FDR" 16 584 448 38952 0.598930481283422
"ER" 3 30000 20 "Nlasso_JOE(AND)" 18 574 458 38950 0.607427055702918
"ER" 3 30000 20 "Nlasso_JOE(OR)" 204 472 560 38764 0.623608017817372
"ER" 2 1500 1 "Nlasso(AND)" 1842 14 618 37526 0.39974126778784
"ER" 2 1500 1 "Nlasso(OR)" 1620 16 616 37748 0.429567642956764
"ER" 2 1500 1 "Glasso" 1844 8 624 37524 0.40258064516129
"ER" 2 1500 1 "DBGlasso_Holm" 0 632 0 39368 0
"ER" 2 1500 1 "DBGlasso_FDR" 0 632 0 39368 0
"ER" 2 1500 2 "Nlasso(AND)" 1872 16 616 37496 0.394871794871795
"ER" 2 1500 2 "Nlasso(OR)" 1610 8 624 37758 0.435450104675506
"ER" 2 1500 2 "Glasso" 1808 12 620 37560 0.405228758169935
"ER" 2 1500 2 "DBGlasso_Holm" 0 632 0 39368 0
"ER" 2 1500 2 "DBGlasso_FDR" 0 632 0 39368 0
"ER" 2 1500 3 "Nlasso(AND)" 1794 4 628 37574 0.411263916175508
"ER" 2 1500 3 "Nlasso(OR)" 1582 10 622 37786 0.438645980253879
"ER" 2 1500 3 "Glasso" 1762 6 626 37606 0.414569536423841
"ER" 2 1500 3 "DBGlasso_Holm" 0 632 0 39368 0
"ER" 2 1500 3 "DBGlasso_FDR" 0 632 0 39368 0
"ER" 2 1500 4 "Nlasso(AND)" 1776 6 626 37592 0.412656558998022
"ER" 2 1500 4 "Nlasso(OR)" 1548 10 622 37820 0.443968593861527
"ER" 2 1500 4 "Glasso" 1774 6 626 37594 0.412928759894459
"ER" 2 1500 4 "DBGlasso_Holm" 0 632 0 39368 0
"ER" 2 1500 4 "DBGlasso_FDR" 0 632 0 39368 0
"ER" 2 1500 5 "Nlasso(AND)" 1816 8 624 37552 0.40625
"ER" 2 1500 5 "Nlasso(OR)" 1544 14 618 37824 0.442376521116679
"ER" 2 1500 5 "Glasso" 172 88 544 39196 0.807121661721068
"ER" 2 1500 5 "DBGlasso_Holm" 0 632 0 39368 0
"ER" 2 1500 5 "DBGlasso_FDR" 0 632 0 39368 0
"ER" 2 1500 6 "Nlasso(AND)" 1758 10 622 37610 0.413014608233732
"ER" 2 1500 6 "Nlasso(OR)" 1604 6 626 37764 0.437456324248777
"ER" 2 1500 6 "Glasso" 1790 10 622 37578 0.408672798948752
"ER" 2 1500 6 "DBGlasso_Holm" 0 632 0 39368 0
"ER" 2 1500 6 "DBGlasso_FDR" 0 632 0 39368 0
"ER" 2 1500 7 "Nlasso(AND)" 1802 20 612 37566 0.401838476690742
"ER" 2 1500 7 "Nlasso(OR)" 1558 18 614 37810 0.437945791726106
"ER" 2 1500 7 "Glasso" 1840 20 612 37528 0.396887159533074
"ER" 2 1500 7 "DBGlasso_Holm" 0 632 0 39368 0
"ER" 2 1500 7 "DBGlasso_FDR" 0 632 0 39368 0
"ER" 2 1500 8 "Nlasso(AND)" 1740 12 620 37628 0.414438502673797
"ER" 2 1500 8 "Nlasso(OR)" 1560 14 618 37808 0.439857651245552
"ER" 2 1500 8 "Glasso" 1746 14 618 37622 0.412550066755674
"ER" 2 1500 8 "DBGlasso_Holm" 0 632 0 39368 0
"ER" 2 1500 8 "DBGlasso_FDR" 0 632 0 39368 0
"ER" 2 1500 9 "Nlasso(AND)" 1766 10 622 37602 0.411920529801324
"ER" 2 1500 9 "Nlasso(OR)" 1560 8 624 37808 0.443181818181818
"ER" 2 1500 9 "Glasso" 1830 6 626 37538 0.405440414507772
"ER" 2 1500 9 "DBGlasso_Holm" 0 632 0 39368 0
"ER" 2 1500 9 "DBGlasso_FDR" 0 632 0 39368 0
"ER" 2 1500 10 "Nlasso(AND)" 1786 14 618 37582 0.407114624505929
"ER" 2 1500 10 "Nlasso(OR)" 1578 12 620 37790 0.438162544169611
"ER" 2 1500 10 "Glasso" 1946 14 618 37422 0.386733416770964
"ER" 2 1500 10 "DBGlasso_Holm" 0 632 0 39368 0
"ER" 2 1500 10 "DBGlasso_FDR" 0 630 2 39368 0.00630914826498423
"ER" 2 1500 11 "Nlasso(AND)" 1750 16 616 37618 0.410940627084723
"ER" 2 1500 11 "Nlasso(OR)" 1574 18 614 37794 0.435460992907801
"ER" 2 1500 11 "Glasso" 1736 16 616 37632 0.412868632707775
"ER" 2 1500 11 "DBGlasso_Holm" 0 632 0 39368 0
"ER" 2 1500 11 "DBGlasso_FDR" 0 632 0 39368 0
"ER" 2 1500 12 "Nlasso(AND)" 1876 24 608 37492 0.390243902439024
"ER" 2 1500 12 "Nlasso(OR)" 1590 16 616 37778 0.434108527131783
"ER" 2 1500 12 "Glasso" 1830 16 616 37538 0.400259909031839
"ER" 2 1500 12 "DBGlasso_Holm" 0 632 0 39368 0
"ER" 2 1500 12 "DBGlasso_FDR" 0 632 0 39368 0
"ER" 2 1500 13 "Nlasso(AND)" 1772 8 624 37596 0.412153236459709
"ER" 2 1500 13 "Nlasso(OR)" 1492 6 626 37876 0.455272727272727
"ER" 2 1500 13 "Glasso" 1872 10 622 37496 0.397952655150352
"ER" 2 1500 13 "DBGlasso_Holm" 0 632 0 39368 0
"ER" 2 1500 13 "DBGlasso_FDR" 0 632 0 39368 0
"ER" 2 1500 14 "Nlasso(AND)" 1802 18 614 37566 0.402887139107612
"ER" 2 1500 14 "Nlasso(OR)" 1576 22 610 37792 0.432931156848829
"ER" 2 1500 14 "Glasso" 1780 18 614 37588 0.405816259087905
"ER" 2 1500 14 "DBGlasso_Holm" 0 632 0 39368 0
"ER" 2 1500 14 "DBGlasso_FDR" 0 632 0 39368 0
"ER" 2 1500 15 "Nlasso(AND)" 1750 12 620 37618 0.413057961359094
"ER" 2 1500 15 "Nlasso(OR)" 1552 14 618 37816 0.441113490364026
"ER" 2 1500 15 "Glasso" 1832 12 620 37536 0.402075226977951
"ER" 2 1500 15 "DBGlasso_Holm" 0 632 0 39368 0
"ER" 2 1500 15 "DBGlasso_FDR" 0 632 0 39368 0
"ER" 1 600 1 "Nlasso(AND)" 1528 62 570 37840 0.417582417582418
"ER" 1 600 1 "Nlasso(OR)" 1422 52 580 37946 0.44039483675019
"ER" 1 600 1 "Glasso" 1200 58 574 38168 0.477140482128013
"ER" 1 600 1 "DBGlasso_Holm" 0 632 0 39368 0
"ER" 1 600 1 "DBGlasso_FDR" 0 632 0 39368 0
"ER" 1 600 2 "Nlasso(AND)" 1744 82 550 37624 0.37593984962406
"ER" 1 600 2 "Nlasso(OR)" 1816 64 568 37552 0.376657824933687
"ER" 1 600 2 "Glasso" 1372 116 516 37996 0.40952380952381
"ER" 1 600 2 "DBGlasso_Holm" 0 632 0 39368 0
"ER" 1 600 2 "DBGlasso_FDR" 0 632 0 39368 0
"ER" 1 600 3 "Nlasso(AND)" 1634 64 568 37734 0.400846859562456
"ER" 1 600 3 "Nlasso(OR)" 1634 54 578 37734 0.406469760900141
"ER" 1 600 3 "Glasso" 1244 60 572 38124 0.467320261437909
"ER" 1 600 3 "DBGlasso_Holm" 0 632 0 39368 0
"ER" 1 600 3 "DBGlasso_FDR" 0 632 0 39368 0
"ER" 1 600 4 "Nlasso(AND)" 1524 64 568 37844 0.417033773861968
"ER" 1 600 4 "Nlasso(OR)" 1508 56 576 37860 0.424153166421208
"ER" 1 600 4 "Glasso" 1086 76 556 38282 0.489006156552331
"ER" 1 600 4 "DBGlasso_Holm" 0 632 0 39368 0
"ER" 1 600 4 "DBGlasso_FDR" 0 632 0 39368 0
"ER" 1 600 5 "Nlasso(AND)" 1486 40 592 37882 0.43690036900369
"ER" 1 600 5 "Nlasso(OR)" 1464 36 596 37904 0.442793462109955
"ER" 1 600 5 "Glasso" 1548 40 592 37820 0.427128427128427
"ER" 1 600 5 "DBGlasso_Holm" 0 632 0 39368 0
"ER" 1 600 5 "DBGlasso_FDR" 0 632 0 39368 0
"ER" 1 600 6 "Nlasso(AND)" 1618 58 574 37750 0.406515580736544
"ER" 1 600 6 "Nlasso(OR)" 1472 50 582 37896 0.433358153387937
"ER" 1 600 6 "Glasso" 1138 80 552 38230 0.475452196382429
"ER" 1 600 6 "DBGlasso_Holm" 0 632 0 39368 0
"ER" 1 600 6 "DBGlasso_FDR" 0 632 0 39368 0
"ER" 1 600 7 "Nlasso(AND)" 1498 60 572 37870 0.42339008142117
"ER" 1 600 7 "Nlasso(OR)" 1480 38 594 37888 0.439024390243902
"ER" 1 600 7 "Glasso" 1214 52 580 38154 0.478153338829349
"ER" 1 600 7 "DBGlasso_Holm" 0 632 0 39368 0
"ER" 1 600 7 "DBGlasso_FDR" 0 632 0 39368 0
"ER" 1 600 8 "Nlasso(AND)" 1520 74 558 37848 0.411808118081181
"ER" 1 600 8 "Nlasso(OR)" 1428 60 572 37940 0.434650455927052
"ER" 1 600 8 "Glasso" 1194 82 550 38174 0.462962962962963
"ER" 1 600 8 "DBGlasso_Holm" 0 632 0 39368 0
"ER" 1 600 8 "DBGlasso_FDR" 0 632 0 39368 0
"ER" 1 600 9 "Nlasso(AND)" 1490 48 584 37878 0.431633407243163
"ER" 1 600 9 "Nlasso(OR)" 1490 32 600 37878 0.440852314474651
"ER" 1 600 9 "Glasso" 1154 48 584 38214 0.492827004219409
"ER" 1 600 9 "DBGlasso_Holm" 0 632 0 39368 0
"ER" 1 600 9 "DBGlasso_FDR" 0 632 0 39368 0
"ER" 1 600 10 "Nlasso(AND)" 1516 62 570 37852 0.419426048565121
"ER" 1 600 10 "Nlasso(OR)" 1514 54 578 37854 0.424375917767988
"ER" 1 600 10 "Glasso" 1254 64 568 38114 0.462917685411573
"ER" 1 600 10 "DBGlasso_Holm" 0 632 0 39368 0
"ER" 1 600 10 "DBGlasso_FDR" 0 632 0 39368 0
"ER" 1 600 11 "Nlasso(AND)" 1564 74 558 37804 0.405228758169935
"ER" 1 600 11 "Nlasso(OR)" 1520 60 572 37848 0.419970631424376
"ER" 1 600 11 "Glasso" 1080 92 540 38288 0.479573712255773
"ER" 1 600 11 "DBGlasso_Holm" 0 632 0 39368 0
"ER" 1 600 11 "DBGlasso_FDR" 0 632 0 39368 0
"ER" 1 600 12 "Nlasso(AND)" 1942 38 594 37426 0.375
"ER" 1 600 12 "Nlasso(OR)" 2112 32 600 37256 0.358851674641148
"ER" 1 600 12 "Glasso" 1174 48 584 38194 0.488702928870293
"ER" 1 600 12 "DBGlasso_Holm" 0 632 0 39368 0
"ER" 1 600 12 "DBGlasso_FDR" 0 632 0 39368 0
"ER" 1 600 13 "Nlasso(AND)" 1558 58 574 37810 0.41534008683068
"ER" 1 600 13 "Nlasso(OR)" 1440 48 584 37928 0.439759036144578
"ER" 1 600 13 "Glasso" 1170 64 568 38198 0.479324894514768
"ER" 1 600 13 "DBGlasso_Holm" 0 632 0 39368 0
"ER" 1 600 13 "DBGlasso_FDR" 0 632 0 39368 0
"ER" 1 600 14 "Nlasso(AND)" 1414 64 568 37954 0.434583014537108
"ER" 1 600 14 "Nlasso(OR)" 2080 36 596 37288 0.360338573155985
"ER" 1 600 14 "Glasso" 992 74 558 38376 0.511457378551787
"ER" 1 600 14 "DBGlasso_Holm" 0 632 0 39368 0
"ER" 1 600 14 "DBGlasso_FDR" 0 632 0 39368 0
"ER" 1 600 15 "Nlasso(AND)" 1444 64 568 37924 0.42965204236006
"ER" 1 600 15 "Nlasso(OR)" 1424 60 572 37944 0.43531202435312
"ER" 1 600 15 "Glasso" 1114 80 552 38254 0.480417754569191
"ER" 1 600 15 "DBGlasso_Holm" 0 632 0 39368 0
"ER" 1 600 15 "DBGlasso_FDR" 0 632 0 39368 0
"ER" 1 600 16 "Nlasso(AND)" 1536 38 594 37832 0.430123099203476
"ER" 1 600 16 "Nlasso(OR)" 1490 36 596 37878 0.438557763061074
"ER" 1 600 16 "Glasso" 1174 60 572 38194 0.48107653490328
"ER" 1 600 16 "DBGlasso_Holm" 0 632 0 39368 0
"ER" 1 600 16 "DBGlasso_FDR" 0 632 0 39368 0
"ER" 1 600 17 "Nlasso(AND)" 1506 68 564 37862 0.417468541820873
"ER" 1 600 17 "Nlasso(OR)" 1486 50 582 37882 0.431111111111111
"ER" 1 600 17 "Glasso" 1142 64 568 38226 0.485055508112724
"ER" 1 600 17 "DBGlasso_Holm" 0 632 0 39368 0
"ER" 1 600 17 "DBGlasso_FDR" 0 632 0 39368 0
"ER" 1 600 18 "Nlasso(AND)" 1416 48 584 37952 0.443768996960486
"ER" 1 600 18 "Nlasso(OR)" 1406 42 590 37962 0.449010654490107
"ER" 1 600 18 "Glasso" 1244 52 580 38124 0.472312703583062
"ER" 1 600 18 "DBGlasso_Holm" 0 632 0 39368 0
"ER" 1 600 18 "DBGlasso_FDR" 0 632 0 39368 0
"ER" 1 600 19 "Nlasso(AND)" 1566 64 568 37802 0.410701373825018
"ER" 1 600 19 "Nlasso(OR)" 1506 58 574 37862 0.42330383480826
"ER" 1 600 19 "Glasso" 2244 44 588 37124 0.339491916859122
"ER" 1 600 19 "DBGlasso_Holm" 0 632 0 39368 0
"ER" 1 600 19 "DBGlasso_FDR" 0 632 0 39368 0
"ER" 1 600 20 "Nlasso(AND)" 1932 66 566 37436 0.361661341853035
"ER" 1 600 20 "Nlasso(OR)" 2182 44 588 37186 0.345679012345679
"ER" 1 600 20 "Glasso" 1252 70 562 38116 0.459525756336877
"ER" 1 600 20 "DBGlasso_Holm" 0 632 0 39368 0
"ER" 1 600 20 "DBGlasso_FDR" 0 632 0 39368 0
"ER" 1 800 1 "Nlasso(AND)" 1770 30 602 37598 0.400798934753662
"ER" 1 800 1 "Nlasso(OR)" 1670 22 610 37698 0.418956043956044
"ER" 1 800 1 "Glasso" 1274 24 608 38094 0.483691328560064
"ER" 1 800 1 "DBGlasso_Holm" 0 632 0 39368 0
"ER" 1 800 1 "DBGlasso_FDR" 0 630 2 39368 0.00630914826498423
"ER" 1 800 2 "Nlasso(AND)" 1716 18 614 37652 0.414584740040513
"ER" 1 800 2 "Nlasso(OR)" 1702 12 620 37666 0.41976980365606
"ER" 1 800 2 "Glasso" 1258 24 608 38110 0.486789431545236
"ER" 1 800 2 "DBGlasso_Holm" 0 632 0 39368 0
"ER" 1 800 2 "DBGlasso_FDR" 0 632 0 39368 0
"ER" 1 800 3 "Nlasso(AND)" 1756 28 604 37612 0.403743315508021
"ER" 1 800 3 "Nlasso(OR)" 1748 24 608 37620 0.406961178045515
"ER" 1 800 3 "Glasso" 1340 38 594 38028 0.462977396726422
"ER" 1 800 3 "DBGlasso_Holm" 0 632 0 39368 0
"ER" 1 800 3 "DBGlasso_FDR" 0 632 0 39368 0
"ER" 1 800 4 "Nlasso(AND)" 1762 44 588 37606 0.394366197183099
"ER" 1 800 4 "Nlasso(OR)" 1720 30 602 37648 0.407582938388626
"ER" 1 800 4 "Glasso" 1292 38 594 38076 0.471803018268467
"ER" 1 800 4 "DBGlasso_Holm" 0 632 0 39368 0
"ER" 1 800 4 "DBGlasso_FDR" 0 632 0 39368 0
"ER" 1 800 5 "Nlasso(AND)" 1816 28 604 37552 0.395806028833552
"ER" 1 800 5 "Nlasso(OR)" 1800 20 612 37568 0.402102496714849
"ER" 1 800 5 "Glasso" 1232 38 594 38136 0.483319772172498
"ER" 1 800 5 "DBGlasso_Holm" 0 632 0 39368 0
"ER" 1 800 5 "DBGlasso_FDR" 0 632 0 39368 0
"ER" 1 800 6 "Nlasso(AND)" 654 46 586 38714 0.626068376068376
"ER" 1 800 6 "Nlasso(OR)" 1308 28 604 38060 0.474842767295597
"ER" 1 800 6 "Glasso" 1356 26 606 38012 0.467232074016962
"ER" 1 800 6 "DBGlasso_Holm" 0 630 2 39368 0.00630914826498423
"ER" 1 800 6 "DBGlasso_FDR" 0 630 2 39368 0.00630914826498423
"ER" 1 800 7 "Nlasso(AND)" 1788 34 598 37580 0.396288933068257
"ER" 1 800 7 "Nlasso(OR)" 1804 28 604 37564 0.397368421052632
"ER" 1 800 7 "Glasso" 1302 32 600 38066 0.473559589581689
"ER" 1 800 7 "DBGlasso_Holm" 0 632 0 39368 0
"ER" 1 800 7 "DBGlasso_FDR" 0 632 0 39368 0
"ER" 1 800 8 "Nlasso(AND)" 1766 30 602 37602 0.401333333333333
"ER" 1 800 8 "Nlasso(OR)" 1748 24 608 37620 0.406961178045515
"ER" 1 800 8 "Glasso" 1366 38 594 38002 0.458333333333333
"ER" 1 800 8 "DBGlasso_Holm" 0 632 0 39368 0
"ER" 1 800 8 "DBGlasso_FDR" 0 632 0 39368 0
"ER" 1 800 9 "Nlasso(AND)" 1718 26 606 37650 0.410013531799729
"ER" 1 800 9 "Nlasso(OR)" 1712 14 618 37656 0.417285617825793
"ER" 1 800 9 "Glasso" 1330 26 606 38038 0.47196261682243
"ER" 1 800 9 "DBGlasso_Holm" 0 632 0 39368 0
"ER" 1 800 9 "DBGlasso_FDR" 0 630 2 39368 0.00630914826498423
"ER" 1 800 10 "Nlasso(AND)" 1822 54 578 37546 0.381266490765171
"ER" 1 800 10 "Nlasso(OR)" 1794 36 596 37574 0.394440767703508
"ER" 1 800 10 "Glasso" 1352 32 600 38016 0.464396284829721
"ER" 1 800 10 "DBGlasso_Holm" 0 632 0 39368 0
"ER" 1 800 10 "DBGlasso_FDR" 0 630 2 39368 0.00630914826498423
"ER" 1 800 11 "Nlasso(AND)" 1830 36 596 37538 0.389797253106606
"ER" 1 800 11 "Nlasso(OR)" 1742 22 610 37626 0.408847184986595
"ER" 1 800 11 "Glasso" 1244 36 596 38124 0.482200647249191
"ER" 1 800 11 "DBGlasso_Holm" 0 632 0 39368 0
"ER" 1 800 11 "DBGlasso_FDR" 0 632 0 39368 0
"ER" 1 800 12 "Nlasso(AND)" 618 56 576 38750 0.630887185104053
"ER" 1 800 12 "Nlasso(OR)" 1322 34 598 38046 0.468652037617555
"ER" 1 800 12 "Glasso" 1330 36 596 38038 0.465989053948397
"ER" 1 800 12 "DBGlasso_Holm" 0 630 2 39368 0.00630914826498423
"ER" 1 800 12 "DBGlasso_FDR" 0 630 2 39368 0.00630914826498423
"ER" 1 800 13 "Nlasso(AND)" 1652 34 598 37716 0.41498959056211
"ER" 1 800 13 "Nlasso(OR)" 1682 24 608 37686 0.416153319644079
"ER" 1 800 13 "Glasso" 1290 22 610 38078 0.481832543443918
"ER" 1 800 13 "DBGlasso_Holm" 0 632 0 39368 0
"ER" 1 800 13 "DBGlasso_FDR" 0 632 0 39368 0
"ER" 1 800 14 "Nlasso(AND)" 1836 48 584 37532 0.382699868938401
"ER" 1 800 14 "Nlasso(OR)" 1870 24 608 37498 0.390996784565916
"ER" 1 800 14 "Glasso" 1332 22 610 38036 0.473970473970474
"ER" 1 800 14 "DBGlasso_Holm" 0 632 0 39368 0
"ER" 1 800 14 "DBGlasso_FDR" 0 632 0 39368 0
"ER" 1 800 15 "Nlasso(AND)" 1684 32 600 37684 0.411522633744856
"ER" 1 800 15 "Nlasso(OR)" 1752 26 606 37616 0.405351170568562
"ER" 1 800 15 "Glasso" 1258 32 600 38110 0.481927710843373
"ER" 1 800 15 "DBGlasso_Holm" 0 632 0 39368 0
"ER" 1 800 15 "DBGlasso_FDR" 0 632 0 39368 0
"ER" 1 800 16 "Nlasso(AND)" 1736 32 600 37632 0.404312668463612
"ER" 1 800 16 "Nlasso(OR)" 1776 24 608 37592 0.403183023872679
"ER" 1 800 16 "Glasso" 1310 34 598 38058 0.470866141732283
"ER" 1 800 16 "DBGlasso_Holm" 0 632 0 39368 0
"ER" 1 800 16 "DBGlasso_FDR" 0 632 0 39368 0
